endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
42,32,661,19.054,0.006,0.042
42,34,661,20.684,0.002,0.024
42,36,801,18.642,0,0.011
42,38,1077,13.085,0,0.005
42,40,1489,7.081,0,0.002
42,42,1909,4.29,0,0
40,28,522,16.763,0.013,0.072
40,30,522,23.252,0.021,0.066
40,32,522,24.643,0.016,0.055
40,34,522,21.351,0.006,0.039
40,36,522,15.825,0.001,0.023
40,38,660,9.843,0,0.011
40,40,1082,5.048,0,0.004
40,42,1352,3.217,0,0.001
40,44,1628,6.195,0,0
40,46,2313,16.336,0,0
38,28,522,22.464,0.018,0.064
38,30,522,30.038,0.029,0.06
38,32,522,29.195,0.023,0.055
38,34,522,21.651,0.009,0.046
38,36,522,13.2,0.002,0.032
38,38,660,7.035,0,0.018
38,40,942,3.379,0,0.008
38,42,1081,2.166,0,0.002
38,44,931,4.235,0,0
38,46,1490,11.369,0,0
36,26,522,12.272,0.004,0.053
36,28,522,23.231,0.013,0.051
36,30,522,31.035,0.02,0.049
36,32,522,29.824,0.016,0.045
36,34,522,21.64,0.006,0.038
36,36,522,13.038,0.001,0.028
36,38,660,7.225,0,0.015
36,40,942,3.737,0,0.006
36,42,1081,2.011,0,0.002
36,44,800,2.428,0,0
36,46,940,5.876,0,0
36,48,1072,12.591,0,0
34,26,522,9.606,0.001,0.041
34,28,522,18.427,0.005,0.039
34,30,522,25.153,0.008,0.036
34,32,522,25.339,0.007,0.032
34,34,522,20.531,0.003,0.025
34,36,522,15.154,0,0.014
34,38,522,10.612,0,0.006
34,40,804,6.404,0,0.002
34,42,942,3.103,0,0.001
34,44,800,1.674,0,0
34,46,660,2.367,0,0
34,48,800,4.826,0,0
32,24,382,2.054,0,0.031
32,26,382,5.683,0,0.029
32,28,382,11.144,0.001,0.028
32,30,522,15.98,0.002,0.025
32,32,522,18.062,0.002,0.02
32,34,522,18.226,0.001,0.012
32,36,522,17.54,0,0.006
32,38,522,14.808,0,0.002
32,40,522,9.716,0,0.001
32,42,804,4.666,0,0
32,44,521,1.733,0,0
32,46,660,0.946,0,0
32,48,940,1.401,0,0
32,50,940,2.252,0,0.001
30,24,382,0.893,0,0.022
30,26,382,2.517,0,0.021
30,28,382,5.138,0,0.019
30,30,382,8.113,0,0.016
30,32,382,11.156,0,0.01
30,34,382,14.587,0,0.005
30,36,522,17.111,0,0.002
30,38,382,15.89,0,0.001
30,40,382,10.808,0,0
30,42,242,5.21,0,0
30,44,523,1.801,0,0
30,46,661,0.562,0,0
30,48,661,0.406,0,0
30,50,940,0.585,0,0.001
28,24,382,0.285,0,0.016
28,26,382,0.829,0,0.015
28,28,382,1.831,0,0.013
28,30,382,3.42,0,0.009
28,32,382,6.018,0,0.005
28,34,382,9.705,0,0.002
28,36,382,12.695,0,0.001
28,38,382,12.303,0,0
28,40,242,8.488,0,0
28,42,382,4.125,0,0
28,44,241,1.449,0,0
28,46,385,0.525,0,0
28,48,385,0.501,0,0
28,50,385,0.714,0,0
26,26,382,0.206,0,0.011
26,28,382,0.523,0,0.008
26,30,382,1.23,0,0.005
26,32,382,2.702,0,0.002
26,34,382,4.947,0,0.001
26,36,242,6.81,0,0
26,38,242,6.724,0,0
26,40,382,4.676,0,0
26,42,241,2.312,0,0
26,44,241,0.985,0,0
26,46,241,0.883,0,0
26,48,241,1.611,0,0
24,26,242,0.039,0,0.006
24,28,242,0.123,0,0.003
24,30,242,0.368,0,0.002
24,32,242,0.94,0,0.001
24,34,242,1.837,0,0
24,36,242,2.59,0,0
24,38,242,2.576,0,0
24,40,241,1.81,0,0
24,42,241,0.995,0,0
24,44,241,0.871,0,0
24,46,241,1.929,0,0
24,48,241,4.198,0,0
22,28,242,0.025,0,0.002
22,30,242,0.087,0,0.001
22,32,242,0.241,0,0
22,34,101,0.48,0,0
22,36,101,0.689,0,0
22,38,101,0.689,0,0
22,40,241,0.515,0,0
22,42,241,0.463,0,0
22,44,241,1.142,0,0
22,46,241,3.452,0,0
20,30,101,0.015,0,0
20,32,101,0.044,0,0
20,34,101,0.09,0,0
20,36,101,0.129,0,0
20,38,101,0.129,0,0
20,40,241,0.134,0,0
20,42,241,0.339,0,0
20,44,241,1.383,0,0
18,32,101,0.006,0,0
18,34,101,0.012,0,0
18,36,101,0.017,0,0
18,38,101,0.017,0,0
18,40,241,0.052,0,0
18,42,241,0.271,0,0
76,50,4178,68.228,0.122,0.055
76,52,4178,72.971,0.053,0.028
76,54,4173,75.138,0.024,0.016
76,56,4025,72.966,0.013,0.011
76,58,4025,62.577,0.006,0.008
74,46,4176,51.501,0.077,0.074
74,48,4316,67.87,0.096,0.05
74,50,4736,84.061,0.074,0.029
74,52,4595,95.88,0.047,0.017
74,54,4584,100.878,0.037,0.013
74,56,4859,95.653,0.029,0.011
74,58,4563,79.084,0.015,0.009
74,60,4284,56.899,0.006,0.006
72,44,3762,45.043,0.009,0.028
72,46,4321,56.72,0.021,0.028
72,48,4599,74.471,0.031,0.02
72,50,4881,95.812,0.032,0.013
72,52,5148,114.307,0.034,0.01
72,54,5269,122.992,0.042,0.01
72,56,4988,116.892,0.042,0.01
72,58,4564,97.842,0.028,0.009
72,60,4145,74.335,0.015,0.008
72,62,4145,53.593,0.007,0.008
70,42,3481,40.389,0.001,0.01
70,44,4044,50.765,0.003,0.013
70,46,4322,63.69,0.006,0.012
70,48,4593,82.512,0.009,0.009
70,50,5278,105.916,0.013,0.006
70,52,5404,126.527,0.023,0.006
70,54,5409,135.724,0.041,0.008
70,56,5408,129.891,0.054,0.01
70,58,4709,113.479,0.051,0.012
70,60,4428,94.067,0.036,0.014
70,62,4006,74.391,0.023,0.014
70,64,3591,54.659,0.014,0.013
68,42,3767,45.492,0.003,0.013
68,44,4600,60.371,0.007,0.015
68,46,4597,77.674,0.008,0.013
68,48,4858,97.925,0.007,0.008
68,50,5941,119.405,0.008,0.005
68,52,5940,135.426,0.022,0.005
68,54,5801,139.861,0.053,0.009
68,56,5808,134.118,0.091,0.015
68,58,4973,124.623,0.104,0.021
68,60,4710,113.899,0.085,0.023
68,62,4569,97.481,0.059,0.022
68,64,4012,73.262,0.035,0.019
66,42,4180,56.035,0.009,0.019
66,44,4737,78.032,0.02,0.021
66,46,5139,101.212,0.023,0.017
66,48,5671,121.275,0.015,0.011
66,50,6362,135.946,0.012,0.006
66,52,6502,141.668,0.031,0.006
66,54,6357,137.789,0.081,0.012
66,56,6217,132.164,0.146,0.022
66,58,6218,132.124,0.176,0.031
66,60,5108,132.16,0.147,0.032
66,62,4292,119.229,0.098,0.027
66,64,4009,90.292,0.055,0.022
66,66,3175,56.406,0.022,0.017
64,40,3768,45.774,0.004,0.017
64,42,4045,68.538,0.016,0.022
64,44,4584,96.931,0.036,0.023
64,46,5137,123.532,0.042,0.019
